-39.917109 97.374216 0.177130
50.743522 -89.797467 98.983104
98.359988 -58.631916 -3.828941
16.176372 -25.547534 -76.231307
88.140055 -79.139661 20.478553
-43.144432 -71.521671 -90.180071
37.672923 49.123413 31.607207
-32.043737 43.815323 -39.527179
36.840325 13.874804 15.796121
52.969699 -43.069643 -18.964538
24.089549 -0.341576 -47.165313
-60.726667 -87.779839 -41.322473
74.303272 -96.608140 76.107443
-47.998192 28.178238 -90.672697
-29.482719 81.218156 -67.778870
29.658416 -30.502288 -45.835316
-62.246643 -68.007442 67.523577
52.651083 -64.465416 59.324204
48.821416 -40.985728 -75.578829
21.109007 41.698119 -29.685172
-7.086296 -62.678278 -4.139483
4.698697 -92.984887 -34.076084
-93.737482 93.899627 -28.372931
-6.853673 52.690541 88.368157
5.584491 83.162497 -15.278070
-10.201502 -56.033460 -28.111054
-6.468650 63.060981 13.849647
-90.125492 -18.475045 -70.699567
28.604156 -23.648424 82.298927
-20.001710 -52.396697 61.852098
42.551497 71.553905 -83.859042
-8.424505 15.467320 90.754519
-68.792228 -62.276458 21.747007
73.589190 71.066790 -73.312582
10.239936 -77.719441 87.678252
28.449351 33.809815 -75.249004
-53.730589 -64.439533 25.945687
87.359127 51.738626 -68.710313
41.475509 -53.483379 -62.079933
-37.368355 -70.582471 93.381158
-87.495521 -66.362331 32.580691
42.482145 6.219071 73.540184
80.763113 -37.193023 5.325388
78.120778 68.843773 -21.539056
61.488646 -10.025743 -57.060738
92.810062 -65.953669 69.018087
98.223099 47.388143 55.923069
19.518717 -95.506088 -24.821098
71.598987 -74.518052 70.225338
-60.931869 88.684553 39.847770
62.996285 -48.575872 -67.696122
-90.992611 -50.524596 -58.569568
-72.693000 -29.750820 64.557519
-88.812667 47.947456 -60.925624
59.362892 -12.211997 -50.695945
38.024402 -30.165120 -76.215841
73.279600 81.823925 1.723499
47.804233 -98.936126 31.486207
-14.356661 49.482729 -8.619316
76.482864 -77.707328 -49.056031
-88.562164 39.942721 37.096955
73.839751 5.101472 84.796624
-44.823324 -13.156587 -10.117423
-26.403125 21.948000 53.191653
-63.631776 -21.136249 -73.873937
40.573117 -97.956529 -82.172468
-86.689711 18.906986 16.692401
-57.923459 87.838239 95.133226
-45.973089 52.460501 30.340161
-49.869277 19.689241 70.724690
-71.122344 91.176377 41.173559
15.833762 -35.559062 19.981892
62.065417 -36.560004 -60.663125
-52.775252 26.143259 -55.311343
67.565213 -96.034431 93.176018
5.225308 92.215537 49.305725
8.935653 84.402734 -47.446908
-36.256773 -38.432997 93.580862
-66.457237 -46.317134 -3.617243
-47.209619 -76.091648 -63.818342
-27.219635 -45.225000 58.044131
-12.979535 2.487190 39.810487
51.764456 71.660868 -29.944885
-17.007831 -44.003354 83.966038
-3.971113 -94.364920 -27.127003
-0.412185 -58.485648 -96.757642
8.055736 -23.555805 99.103641
-26.551203 -64.403374 -68.457397
71.498270 -64.343662 86.021755
1.701498 -10.188119 86.861678
-24.672224 33.156882 25.269564
-42.293860 93.531960 -11.668888
20.721859 35.382355 79.819420
-87.669889 -75.264072 96.083692
-54.125957 73.049407 3.218512
15.807366 52.861282 47.789033
75.521829 55.993859 92.264347
-37.585093 37.924943 48.211100
-22.791320 27.240163 4.097546
-93.504142 -64.195865 48.869872
35.058659 32.779049 -99.514827
80.149121 64.833287 95.287991
-34.580899 -12.206117 6.085672
15.323615 -82.500723 9.995046
-58.031171 55.523822 39.939426
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
